TaxiID,Lon,Lat,streetMID,disFNode,oneway,pLon,pLat
5855,114.386983,30.641652,6355,504.105317512491,B,114.386993708406,30.6416359022812
5861,114.28413,30.551505,7621,1182.44628032062,F,114.28409508421,30.5514573822789
5863,114.252693,30.526971000000003,1359,291.144211148092,B,114.252325143062,30.5272105045213
5867,114.217937,30.557515000000002,2617,84.4927003758944,B,114.217921975257,30.5575186678965
5873,114.272792,30.595747999999997,4438,56.6185289951082,B,114.272832508653,30.5957532828888
5875,114.358608,30.529867,1477,300.445951109826,B,114.358665563936,30.5298456177491
5876,114.247098,30.636237,6088,821.672926171971,B,114.247355352558,30.636342597572
5877,114.280947,30.497375,6849,1057.98456032506,F,114.280948173114,30.4973742027497
5878,114.224542,30.575090999999997,3471,1108.04524484723,F,114.224543403456,30.5751177730902
5880,114.37783999999999,30.62469,5921,134.45282671415,B,114.377872086068,30.6247100117301
5882,114.159173,30.566327,7876,2844.10146822064,F,114.159984299036,30.5663763491496
5883,114.208693,30.597938,4518,238.310835547753,B,114.208869055828,30.5979060022251
5884,114.268473,30.479972999999998,420,326.374862130457,F,114.268559768785,30.4799291967871
5885,114.34911100000001,30.571716,2969,129.041083772353,F,114.349108996455,30.5717173412457
5886,114.249502,30.539571000000002,1881,359.293544794821,F,114.249523513473,30.5402596097489
5889,114.28926499999999,30.548652,7621,596.721285580184,F,114.289249755188,30.548631401406
5890,114.37931599999999,30.4631,0,5090.19489336723,F,114.379309162053,30.4631686464633
5892,114.400329,30.627607,5998,648.509860073904,F,114.399590398835,30.6276068054408
5893,114.29583999999998,30.53234,1547,475.280459085985,F,114.295964523253,30.5323394447146
5894,114.250169,30.525258,1359,590.226267857427,B,114.250379251022,30.5251059551528
5896,114.281929,30.58588,3827,178.131691158695,F,114.282075896156,30.5857669915058
5897,114.30873500000001,30.621259999999996,5669,169.349721413084,F,114.308807477056,30.6212240916229
5899,114.30646200000001,30.515297999999998,1117,226.827708019575,B,114.306461221519,30.5152768178361
5900,114.33666699999999,30.593662,4246,128.660882232283,F,114.336685412681,30.5936795448977
5904,114.29982199999999,30.522622,1281,33.9191737094917,F,114.299829348705,30.5226022460925
5905,114.237707,30.607662,5014,79.3054813179966,F,114.237712830715,30.6076467963705
5908,114.237724,30.607667,5014,77.5828817087704,F,114.237729872923,30.6076516863064
5909,114.368471,30.615696000000003,5481,479.780864990135,F,114.368354205767,30.6158899540561
5911,114.399045,30.619598,5564,171.969237858431,B,114.399565421585,30.6195853393933
5912,114.23680800000001,30.587221999999997,3927,1039.66895690943,F,114.236573285307,30.587579958773
5915,114.350622,30.668662,6633,1290.9812657693,F,114.350620208181,30.6686646816822
5916,114.328877,30.660546999999998,6626,1892.07115112446,F,114.328860298043,30.6605388691801
5918,114.29936000000001,30.557686999999998,2471,208.895869680177,F,114.299364137697,30.5576633223473
5921,114.197255,30.623645,5850,26.0805196390008,B,114.196802740651,30.6236432218557
5924,114.296002,30.542298,1937,6.69962074581778,F,114.296000248272,30.5423442192565
5927,114.329431,30.543967,2020,110.960703438792,F,114.329427073865,30.5439684998156
5928,114.32096899999999,30.516302000000003,1129,103.995284997975,F,114.321250744142,30.5162364793314
5929,114.30941299999999,30.53118,7799,599.638523154622,F,114.309402401167,30.5311843141251
5930,114.29620800000001,30.557558,2499,190.186714984746,F,114.296213221836,30.5576043192811
5931,114.26231100000001,30.628971000000003,6756,108.194471545393,F,114.262225859443,30.6290943208989
5933,114.39026799999999,30.488923,511,551.476309445462,F,114.390275152398,30.4889227849568
5936,114.21172800000001,30.588352,3951,303.51663757697,B,114.211829200177,30.588522301128
5937,114.28926200000001,30.648031,6480,31.7447407997901,B,114.289322364656,30.6480212376548
5938,114.319529,30.461741999999997,6797,286.008294480536,F,114.319532195905,30.4617374788363
5939,114.24639499999999,30.554513,2278,363.17942196304,F,114.246218085281,30.5536261026613
5940,114.20792,30.593836,4518,698.700189845931,B,114.207876051036,30.5938451612715
5943,114.32623999999998,30.665545,6556,625.699908941708,F,114.325868600485,30.6653640487907
5944,114.320125,30.523638000000002,1395,290.429866359578,B,114.320043758059,30.5237273314789
6062,114.30708200000001,30.500709999999998,665,333.613401893025,B,114.307093839361,30.5007103919745
6194,114.33113700000001,30.59177,4071,300.656548434137,B,114.331073239023,30.5916940347507
6204,114.310548,30.555773,2440,259.594256332309,F,114.310557612943,30.5557815840797
6221,114.29136799999999,30.475823,262,1289.3260013163,B,114.291278806602,30.4757842407104
6273,114.248263,30.58013,3499,37.9360030335873,F,114.248265549753,30.5801813080372
6280,114.37361299999999,30.590758,7210,218.168436425713,F,114.373631843765,30.5907376734263
6285,114.21401000000002,30.58734,3951,57.4465058497902,B,114.214109789236,30.5875079198622
6287,114.246623,30.615845,5472,117.305936604843,F,114.246631064147,30.6158255705098
6292,114.18989199999999,30.538684999999997,7013,0.693669848994023,F,114.189904490315,30.5386785764847
6293,114.343723,30.609021999999996,5187,80.7180072610911,B,114.343606646398,30.6089263515864
6297,114.400072,30.47618,234,292.637976440933,F,114.400075500884,30.4761013923888
6300,114.20295,30.547225,2154,230.031911484599,B,114.202946353097,30.5471735444322
6306,114.261227,30.640317,6275,574.202775075092,B,114.261196617481,30.6403609239166
6310,114.372522,30.466003000000004,40,3.48015031072625,F,114.372835777008,30.4660299731271
6312,114.15652800000001,30.619338,7340,155.852239742153,F,114.156636258444,30.6192819226726
6313,114.39057199999999,30.624038,5858,1014.8487330693,B,114.390488974144,30.62403813848
6327,114.24951999999999,30.642255,7424,405.04665248031,F,114.249575643634,30.642202516472
6333,114.295437,30.585079999999998,3775,47.0913522690235,F,114.295467465384,30.5850682607119
6337,114.407853,30.621890000000004,5815,24.7641598493912,B,114.407833895324,30.6219022713213
6349,114.23104,30.631782,7733,143.676307472397,F,114.231376150251,30.6314138909971
6390,114.343947,30.580038000000002,3644,292.267626193607,F,114.343922339734,30.5800702406308
6403,114.25581299999999,30.633024,6256,1019.00659926179,F,114.256026749663,30.6331654982791
6421,114.336073,30.543375,2028,62.8736429570893,B,114.33610456086,30.5433362852762
6432,114.26268999999999,30.637433,6308,253.931567773073,B,114.262660804972,30.6374648109
6502,114.266672,30.546947999999997,2087,268.618565509655,B,114.266691527313,30.5468985492551
6571,114.31385300000001,30.531259999999996,1575,197.046027555018,B,114.313961361043,30.5312896050915
6572,114.338462,30.521293,1229,239.87489663015,B,114.33844854458,30.5212598254715
6575,114.35921499999999,30.613665,5492,168.139853633443,B,114.358617299449,30.6143726604873
6576,114.27608899999998,30.598476,4511,208.290220182344,B,114.276098960386,30.5984844515504
6577,114.275997,30.661637,7743,283.774549484631,F,114.276052543524,30.6615507983316
6581,114.361442,30.572607,3166,269.817780477327,B,114.361454898329,30.5726224668148
6605,114.43225,30.503211999999998,731,641.009712113535,F,114.432247900247,30.5032143960607
6607,114.280817,30.64295,6352,518.503182710149,F,114.280734797522,30.6430672425112
6609,114.339473,30.552172,2283,145.589646143792,B,114.339459628688,30.5521799324722
6610,114.32935,30.547123,2084,1045.66059267069,F,114.329349709186,30.5471258095544
6613,114.327502,30.535065000000003,1722,169.95026971263,F,114.327781242791,30.5355480662831
6765,114.15931,30.56662,7876,2812.60422393121,F,114.15996129005,30.5666596159469
6766,114.33122,30.660932,6565,721.426836882768,B,114.33124771507,30.6607937964974
6767,114.33799199999999,30.53107,1364,85.3688529369226,B,114.338049367091,30.531050317394
6772,114.332132,30.519372999999998,1202,431.932805262123,B,114.332182082074,30.5193188297585
6777,114.26461499999999,30.552325,2249,269.268786527444,F,114.264615282904,30.5523136877575
6838,114.3389,30.601454999999998,4696,549.111809645417,B,114.338891568404,30.6014465970661
6873,114.198893,30.566483,2792,166.758046142495,F,114.198866374144,30.5664041227402
6881,114.38278500000001,30.610173,5607,262.309756548839,F,114.382689539392,30.6101481974025
6891,114.349345,30.571388,2957,630.999808669838,F,114.349244576491,30.571454564636
6903,114.22027299999999,30.555822999999997,2392,52.5435434030855,F,114.220252663829,30.5557839279155
6918,114.33194499999999,30.482622999999997,463,134.899794931114,F,114.331929803578,30.4825749511384
6993,114.31420800000001,30.515542,1154,19.8887202189837,B,114.314019700118,30.5155253001092
7026,114.275847,30.661545,7743,301.304591025634,F,114.275892821969,30.6614738860138
7044,114.29994199999999,30.594620000000003,4301,232.923773679709,F,114.299936888237,30.5946212650769
7047,114.25442199999999,30.483933,472,346.24043046691,B,114.254379820396,30.4839662112767
7048,114.29907,30.524621999999997,1455,274.591318318523,B,114.298853353178,30.5243771161222
7049,114.252898,30.5344,1563,903.093671378825,F,114.252104386539,30.5349208929968
7050,114.209872,30.553728000000003,2332,229.255119071168,B,114.209926991628,30.5536961866693
7051,114.296957,30.557462,2499,262.772609830987,F,114.296965880471,30.5575407670752
7052,114.263783,30.552108,2243,292.14950494026,F,114.263776153191,30.5522216369188
7053,114.322847,30.587633,3935,500.572372914633,F,114.323031913724,30.5875199288219
7054,114.32773300000001,30.55156,2174,20.5382859990211,B,114.327829690777,30.5516344205829
7055,114.20105500000001,30.569247999999998,2873,1441.53254320971,B,114.201051764583,30.5692393378397
7057,114.408675,30.533378000000003,1514,705.80966132867,B,114.408609261023,30.5334141182497
7058,114.36486699999999,30.601987,7774,381.211530058973,F,114.364560178944,30.6018658037366
7059,114.308407,30.476992,266,531.28435848093,F,114.308013344948,30.4769574742234
7060,114.26243999999998,30.569321999999996,2974,142.195381460222,F,114.262370372942,30.5693309726778
7061,114.32302299999999,30.58752,3935,501.05958360307,F,114.323028983028,30.587516341485
7063,114.392175,30.497982,697,64.7719096127976,F,114.39215910799,30.4979851911086
7082,114.237897,30.577768,3340,199.089643966085,F,114.237908932511,30.5779287819167
7083,114.31614499999999,30.678897999999997,7748,1701.33773974425,F,114.316154803821,30.6788882563011
7084,114.32413700000001,30.49401,611,0,B,114.324559700407,30.4944314003779
7085,114.416477,30.497677000000003,646,431.962928746279,F,114.416605957904,30.4978361891458
7086,114.27448500000001,30.623534999999997,5861,463.103767378477,F,114.274422349652,30.6236616933889
7087,114.219237,30.584287,3739,60.6495702266233,F,114.219286219173,30.5843403845203
7088,114.237683,30.577788,3340,178.452736905801,F,114.237694332743,30.5779407050297
7090,114.32271000000001,30.586732,3647,1030.34754181692,F,114.32262925208,30.5867818182897
7091,114.221777,30.600723,4823,926.419727709521,F,114.22271887107,30.6007346290517
7092,114.21400200000001,30.587642,3951,73.4451670657799,B,114.213961514297,30.5875738728669
7093,114.27808799999998,30.576404999999998,3323,18.0332364742451,F,114.277760828388,30.5769703934602
7094,114.28863999999999,30.594008000000002,4250,7.04926432991648,F,114.288685314927,30.5939712955422
7095,114.44606,30.503272999999997,725,653.43689329857,B,114.446496909245,30.5034846499317
7096,114.36329199999999,30.586482,3998,563.124169917218,F,114.363407073953,30.5863292894569
7098,114.263928,30.539903000000002,1876,239.835140246295,F,114.263930225086,30.540030719244
7099,114.247092,30.583147999999998,3685,70.4986088662033,F,114.247219100963,30.5831629200779
7100,114.30495,30.634997,6768,1324.84294901766,F,114.305491193197,30.6342307427376
7101,114.291872,30.529643,1552,191.783396214496,B,114.291837375159,30.5295802218463
7103,114.275833,30.662422999999997,7743,255.089130007019,F,114.2763139057,30.6616766540064
7105,114.179198,30.525403000000004,6949,534.838695101614,F,114.179670346369,30.5259949393236
7106,114.29996299999999,30.617442999999998,7344,22.9339131228659,F,114.299943903792,30.6174181959181
7107,114.33731,30.5442,2028,209.610289817602,B,114.337192034907,30.5442474916913
7109,114.236962,30.523683000000002,1171,1285.80683755241,B,114.236331842257,30.523892644458
7110,114.427273,30.598478000000004,7228,769.652964525333,F,114.427164356806,30.5984709503227
7111,114.24648300000001,30.546865000000004,2110,163.924587208743,B,114.246407990156,30.5476066215532
7113,114.243853,30.622838,5832,31.8500427862484,F,114.243860914534,30.6228485817032
7116,114.219047,30.556340000000002,2392,183.393768180271,F,114.219009754643,30.5562684239849
7117,114.296057,30.601208000000003,4582,16.9445803201863,F,114.296053612422,30.6012115503932
7118,114.308415,30.50372,795,33.1393512980819,F,114.308310336676,30.5037253759729
7119,114.298748,30.521217,1260,233.904869514764,F,114.298608057225,30.5220078669559
7120,114.317622,30.62292,5683,750.170618840768,B,114.317556474576,30.6229574048856
7122,114.381583,30.463353,0,5309.5950146533,F,114.381584408462,30.4633388724531
7123,114.22248200000001,30.555745,2325,502.923873297468,F,114.222400896191,30.5553101191079
7124,114.25755,30.631617,7391,1238.06050390792,F,114.257541337626,30.6316110981023
7125,114.25163300000001,30.644703000000003,7424,83.6499611646534,F,114.252203078062,30.6439978234039
7126,114.322883,30.587715000000003,3935,491.151920816019,F,114.323088580178,30.5875892916873
7127,114.21433700000001,30.58628,3753,113.754888063816,B,114.214350654357,30.5862770026299
7128,114.280157,30.595496999999998,4371,246.666763171749,B,114.279820078088,30.5951975939941
7129,114.314613,30.523203000000002,1298,330.813366959671,F,114.314503119346,30.5228932759925
7159,114.40115,30.643842,6422,372.832056249222,F,114.401165469784,30.6438181362371
7166,114.33792,30.545707,2061,85.3199010284768,B,114.337921297835,30.545706552406
7170,114.37383100000001,30.610982,5340,360.30060654759,B,114.37383131098,30.6109815225618
7176,114.19383700000002,30.570534999999996,2873,2138.8977708622,B,114.194178940753,30.5712752210602
7195,114.222356,30.533647,1679,112.813718923551,F,114.222351003162,30.5336492066482
7207,114.227627,30.579168,3463,508.720076832454,F,114.22766007277,30.5792237402413
7209,114.26165800000001,30.595862,4367,90.5656953192866,F,114.260839195645,30.5959081795314
7241,114.26912,30.556238,2444,597.031570044181,F,114.269105301663,30.5563028122494
7262,114.39161200000001,30.50005,6867,565.682423614617,F,114.391630393221,30.5002665725295
7326,114.41353000000001,30.631052,6067,422.016435350705,F,114.413469643094,30.6308123531945
7328,114.30355700000001,30.625213000000002,6049,44.2602230621902,F,114.303558616029,30.6252119812543
7331,114.4058,30.491565,566,183.33597594342,F,114.405594759057,30.4915935377762
7334,114.28763500000001,30.483562,486,131.307173238514,F,114.287684945469,30.4835627276821
7335,114.249485,30.631357,6088,232.372837542561,B,114.249395678223,30.6313339591252
7337,114.280303,30.604228000000003,4524,591.603663992065,B,114.280430396856,30.6043594612746
7344,114.29417,30.642542,6371,403.936424178026,F,114.294191508097,30.6425191849184
7427,114.26292,30.620267,5670,248.470227183852,F,114.262927529994,30.6202432714275
7441,114.24160800000001,30.622282000000002,5824,181.539864572854,F,114.241665717087,30.6221299184923
7443,114.28296999999999,30.58933,4060,183.068971757381,F,114.283016089133,30.589288836155
7450,114.335415,30.600278000000003,4701,317.524820995542,F,114.335537275589,30.600176334036
7452,114.3201,30.506642,820,600.228289787124,B,114.320105239781,30.5066883844946
7454,114.28367800000001,30.639635,6349,0,B,114.283465100216,30.6399011999433
7459,114.233622,30.628,7722,1711.02387757261,F,114.233599061185,30.6279875519109
7460,114.24101200000001,30.548285999999997,2127,203.006866190732,B,114.241022191739,30.5483204632034
7461,114.31952700000001,30.644218,6388,310.700155544769,B,114.319261891355,30.6438526093558
7462,114.310745,30.568962,2951,93.0611223921583,F,114.310732328713,30.56895095125
7463,114.29915700000001,30.557683,2477,91.8048698487791,F,114.299154575476,30.5576976893832
7468,114.26071200000001,30.582707,3627,25.1814046959577,F,114.260786840266,30.5826160641081
7469,114.274702,30.652642999999998,6502,1332.25318546293,F,114.274736732292,30.6526393637555
7476,114.259272,30.632338,6166,151.842168166353,F,114.25923807245,30.6323751004624
7478,114.21915800000001,30.550357,2194,585.502565429129,B,114.21913598255,30.5503622896394
7481,114.205142,30.549654999999998,2197,110.756227559564,B,114.205261760276,30.5498853541098
7483,114.218273,30.584761999999998,3750,449.061532937012,F,114.218305053574,30.584793034067
7487,114.24348700000002,30.553995,2302,360.949652417368,F,114.243482287791,30.553976318172
7489,114.303875,30.615218,5488,25.644980927735,F,114.303826831148,30.6152307050126
7494,114.30038700000001,30.611053000000002,5222,37.7970996750828,F,114.300446420373,30.6110217960258
7503,114.256307,30.56875,2925,291.821033915229,B,114.25648141563,30.5687367946677
7504,114.29908,30.5927,4260,8.76861310755799,F,114.299108455008,30.5926882544938
7506,114.291118,30.660587,6780,54.735995529783,F,114.291150615215,30.6605792160746
7512,114.241817,30.554747999999996,2334,318.941870214925,F,114.241708897495,30.5544695395499
7515,114.271245,30.603765000000003,4791,109.747002501117,B,114.271249006224,30.6037656259156
7519,114.390588,30.512607,1051,341.921823070319,B,114.390569511041,30.5125449907961
7522,114.34504799999999,30.586202,3714,712.255950341682,F,114.345053894069,30.5861954968793
7523,114.306683,30.506709999999998,849,158.801627482244,B,114.30668389065,30.5067588244191
7524,114.384675,30.642816999999997,6387,217.489829959779,B,114.384708795154,30.64276486804
7528,114.39956200000002,30.643088,6422,199.111601803449,F,114.399585177921,30.6430522464855
7530,114.39093700000001,30.621584999999996,5750,43.3042916816458,F,114.390937635625,30.6215685106499
7536,114.279702,30.572322999999997,3054,254.172810504994,F,114.279797509326,30.5723090847901
7538,114.38891000000001,30.637929999999997,7413,493.795156471613,F,114.38889812907,30.6379479449505
7543,114.27386200000001,30.612065,5316,242.195431206593,F,114.273367822913,30.6113811050994
7544,114.31983999999999,30.49982,678,22.2731985990515,F,114.319838989778,30.499714972648
7545,114.30926000000001,30.556690000000003,2390,313.225544889364,F,114.309191565546,30.5565637641829
7548,114.238037,30.607712,5014,47.5468857371767,F,114.238025994449,30.6077395927115
7550,114.22621000000001,30.559122,2594,214.021786758475,F,114.226213701184,30.5591399935469
7551,114.32484299999999,30.649223,6509,278.071615612702,T,114.325610261761,30.649015479672
7552,114.39806200000001,30.499832,691,20.8007217135814,F,114.398064161593,30.4998721698993
7560,114.33476499999999,30.553953000000003,2311,20.1279879406946,F,114.334848064042,30.553924037116
7561,114.39060500000001,30.632903000000002,5858,31.6860547943649,B,114.390501253253,30.6329030942169
7562,114.276168,30.553997999999996,2227,124.844133662795,F,114.276261289284,30.5539688366077
7566,114.299608,30.604467,4855,120.948666809572,B,114.299491102719,30.6043092408759
7572,114.39071499999999,30.624037,5858,1014.93317139269,B,114.390488972446,30.624037377119
7573,114.27498100000001,30.583528,3665,57.0235092273063,B,114.275084418471,30.583579843544
7574,114.264325,30.471753000000003,6786,206.705165879821,F,114.264521064427,30.4720145666771
7576,114.38096200000001,30.621512,5747,52.2645024147868,F,114.380964006735,30.6215490090515
7579,114.317098,30.633173,6765,149.488982573833,F,114.317068507701,30.6331878989048
7581,114.423975,30.613393,7314,361.006907417085,F,114.422968073314,30.6131627893254
7583,114.29320700000001,30.64725,6459,117.943978054646,F,114.29307460262,30.6472242119909
7589,114.23793300000001,30.577078000000004,3257,796.159325446552,B,114.238008211092,30.57721578713
7592,114.25062199999999,30.590677000000003,4068,6.71121465872456,B,114.250594320947,30.5906340818864
7595,114.26583000000001,30.578003000000002,3439,286.800874838777,F,114.265784216587,30.5780859668666
7602,114.34564499999999,30.569076000000003,2969,563.797509126569,F,114.346329808811,30.5686230816183
7605,114.250203,30.632007,6088,279.64995650691,B,114.249244730695,30.6317397274098
7606,114.287093,30.595328000000002,4354,106.699504629248,F,114.286526742639,30.5957139773069
7609,114.40354199999999,30.632078000000003,6144,316.438202632477,F,114.403628440349,30.6324561797691
7610,114.31808500000001,30.649345,6457,449.264717064443,B,114.318011833546,30.6493991848946
7615,114.214078,30.587466999999997,3951,58.0841596984492,B,114.21410387949,30.5875105485348
7616,114.205828,30.589118,4076,226.737743830698,B,114.20620460002,30.5891024184317
7617,114.302127,30.524395000000002,1334,36.8241210002866,F,114.30261757269,30.5236074697454
7623,114.281081,30.59003,4074,40.3815201312338,F,114.281074405614,30.5900349280189
7625,114.227528,30.608437,7281,198.176334675185,F,114.22752369258,30.6083999229535
7628,114.25338799999999,30.575578000000004,3198,248.451745343188,F,114.253384443633,30.5755891467969
7631,114.386518,30.637629999999998,7413,709.678668023305,F,114.386943461749,30.6369823700847
7634,114.296498,30.550877000000003,2150,182.613926168143,B,114.296602281379,30.5511932142265
7636,114.21738500000001,30.571016999999998,3043,530.894800184789,F,114.217391239618,30.5710675499449
7638,114.29956200000001,30.522043,1260,323.345994862026,F,114.299519028464,30.5221677021831
7639,114.37904499999999,30.686607000000002,6692,104.506748832617,F,114.379058568444,30.686610348316
7640,114.2633,30.490877,551,0,B,114.264237599648,30.4909521998136
7644,114.305493,30.49563,587,262.999076564529,B,114.305074721326,30.4956168795669
7645,114.305365,30.627427,6053,337.575331413031,F,114.305371544705,30.6274228741502
7646,114.30359299999999,30.547525,2068,908.988566885764,F,114.303526274827,30.5472625335919
7650,114.28136699999999,30.615478000000003,5510,562.596803921223,B,114.280781431753,30.6154309238559
7656,114.225078,30.559772,2594,333.630852202976,F,114.224986878499,30.5593289811648
7658,114.40393200000001,30.499857000000002,683,246.040285749358,F,114.403927625873,30.4997947666387
7669,114.22006699999999,30.555431,7056,157.01477944644,F,114.220105704654,30.5555257820357
7671,114.309375,30.530627000000003,1584,213.1543609194,F,114.309393023159,30.5306214675829
7675,114.28824499999999,30.600345,4543,51.0095498798646,B,114.28822456268,30.6003347142245
7683,114.15956499999999,30.571184999999996,7876,2309.28959390787,F,114.159641855919,30.5711887440534
7684,114.25939699999999,30.566171999999998,2866,316.684028117398,F,114.259487126947,30.5665200764627
7685,114.404215,30.632412,6154,183.741733253827,F,114.404222877472,30.6324464632594
7692,114.265397,30.642415000000003,6275,111.549451953191,B,114.265336832085,30.6425019896609
7693,114.293622,30.5283,1445,638.672967188088,B,114.29361183812,30.5283299247307
7699,114.29400700000001,30.513707,6723,617.957543346421,F,114.293969223332,30.5137195556602
7705,114.24915700000001,30.57462,3198,668.114996445129,F,114.249148934668,30.5746503547669
7707,114.32885,30.552588,2272,440.576625204275,B,114.328918974739,30.5527066760207
7708,114.345423,30.600015000000003,4558,291.889047325748,F,114.345150035388,30.6001974078213
7710,114.21687,30.55115,2194,1289.57071901977,B,114.215960768973,30.5513778928802
7713,114.38961200000001,30.507815,889,311.428731147646,F,114.389611249399,30.5078189594086
7717,114.28058999999999,30.589370000000002,4075,137.252538474237,F,114.280596065965,30.5893659759143
7718,114.208887,30.598840000000003,4518,135.450720353202,B,114.209026844081,30.5988230353988
7719,114.254098,30.5933,4302,463.345252344971,F,114.253670827656,30.593814865407
7721,114.38346200000001,30.515563,1128,1553.20539983266,F,114.383446555576,30.5155497623966
7726,114.371443,30.619373,5590,35.321745824733,F,114.371462186538,30.6193849488947
7729,114.34901799999999,30.531882,6996,101.860264712535,F,114.348988432545,30.5318903804283
7730,114.242275,30.516509999999997,1187,696.929127820146,B,114.242132401116,30.5166111562254
7731,114.28048500000001,30.622196999999996,5925,189.877622797074,F,114.280498669303,30.6221975212363
7732,114.26713000000001,30.570636999999998,2995,86.4103661217295,F,114.267085756027,30.5706342914391
7733,114.17948200000001,30.606207,4927,514.436430474162,B,114.179276153439,30.6058908676142
7734,114.27188999999998,30.5807,3535,34.3210179334895,F,114.271924110043,30.5806387599826
7737,114.289447,30.629145,5981,949.103662814834,F,114.289466071411,30.6290896883571
7738,114.254167,30.588448,3967,1009.1049514837,B,114.254156175722,30.5884534302356
7739,114.232252,30.629891999999998,6068,62.9241440475993,F,114.232190628144,30.6298552935156
7740,114.39558000000001,30.482284999999997,434,488.036634705383,F,114.395580651172,30.4823067464063
7741,114.287007,30.598833000000003,4500,145.693847139851,F,114.286216893292,30.5983598775714
7744,114.21417,30.609209999999997,5135,69.6232825357162,F,114.214179316483,30.6092645202598
7747,114.250472,30.64387,7424,223.678195076937,F,114.251027713206,30.643249033807
7748,114.25363,30.575558,3198,226.65506382667,F,114.253603378162,30.5756414420423
7751,114.447717,30.512905,6907,59.6229769023358,F,114.447717293299,30.5129043911995
7753,114.18426200000002,30.60343,4754,640.599874282073,B,114.184229126728,30.6033819641442
7755,114.304573,30.609035,5168,79.1644221515513,F,114.304831110504,30.6096201721412
7761,114.3777,30.624853,5921,111.936133764721,B,114.377734764971,30.6248746825576
7762,114.34200700000001,30.606841999999997,4919,267.825984698182,F,114.34229366975,30.6066236540271
7764,114.316275,30.579590000000003,3543,994.45098641677,F,114.316329718389,30.57955493145
7766,114.27891000000001,30.625293,5901,316.663665936726,F,114.278855637663,30.6253933679292
7770,114.30558,30.614309999999996,7693,584.813688092615,F,114.305571432773,30.6142992043189
7776,114.244005,30.525135,1345,483.877984696982,B,114.243993168643,30.5251159729639
7778,114.30713700000001,30.499765000000004,665,436.444845868536,B,114.307193299822,30.4997961000146
7780,114.291795,30.662857000000002,6780,314.700427925013,F,114.291872142651,30.6628385892898
7782,114.196122,30.621492,5836,214.979845406704,F,114.196653232685,30.6214903008394
7786,114.24081799999999,30.612243,5349,37.3225459421262,B,114.240894592308,30.6122798683799
7788,114.15678500000001,30.618882,5627,28.0002891156696,F,114.156811098362,30.6188957567061
7790,114.34393700000001,30.59753,4384,137.978502920749,B,114.343911117055,30.5975101137246
7793,114.341255,30.605991999999997,4919,387.13303945432,F,114.341468201747,30.6058191235909
7795,114.273175,30.578642,3408,96.6500340150826,F,114.27320213527,30.5785897245193
7799,114.25958999999999,30.539881,1879,626.513199949328,F,114.259593267375,30.5400853444682
7800,114.29003300000001,30.599117,4509,44.9688909948439,F,114.289919374566,30.5992196763776
7802,114.311342,30.520532,1219,160.87746727719,B,114.31033450001,30.5206567003974
7803,114.292702,30.592845,4212,48.2404733841415,F,114.292683467762,30.5928573871002
7810,114.27213200000001,30.606233000000003,5206,529.168345106522,F,114.272109395428,30.6062723629885
7813,114.26992800000001,30.636475,6163,207.772272162554,B,114.269947625014,30.636482442498
7814,114.30882,30.635493,6768,974.558607646417,F,114.308814107331,30.6355114350466
7816,114.31361000000001,30.516338,1154,118.152124079899,B,114.31370882515,30.5163684562823
7817,114.39062,30.630672999999998,5858,279.001620017861,B,114.390498562127,30.6306731061423
7818,114.18439,30.61272,5388,394.317571130292,F,114.184434030687,30.6129962250582
7820,114.27354299999999,30.6162,5381,798.524603526499,B,114.273596116327,30.6162299565881
7828,114.288657,30.525284999999997,1190,154.283941318187,B,114.28854341387,30.5254832935222
7829,114.33913000000001,30.54785,2123,319.626393754854,F,114.339130985467,30.5478356420898
7830,114.25770700000001,30.596517,4355,8.5297134173091,F,114.257687973058,30.5965425408234
7832,114.376167,30.613405,5421,594.770876440669,B,114.376336780177,30.6135102701363
7833,114.32991799999999,30.498379999999997,637,605.073182923543,F,114.329946810937,30.4983732849593
7836,114.299858,30.5222,1260,355.559164900035,F,114.299840517393,30.5222507344601
7841,114.303045,30.613432,5440,184.585893238197,F,114.302901050702,30.6135318505529
7855,114.26088999999999,30.54935,2129,309.327143539655,B,114.260860055373,30.5493490055872
7857,114.33916,30.594207,4292,111.442373497408,F,114.339348463042,30.5940741759364
7859,114.20033500000001,30.611055,5196,299.128868896083,F,114.200340988357,30.6110907072518
7864,114.213707,30.611178000000002,5172,181.385481992773,F,114.213720491954,30.6111768148966
7865,114.289993,30.537184999999997,1807,161.651777755438,F,114.290000496435,30.5372084085998
7869,114.34109199999999,30.595907,4440,325.736858536297,F,114.341022782226,30.5959575884127
7870,114.292125,30.664092999999998,6579,192.489638760462,F,114.292007091463,30.6641193283114
7872,114.40154,30.61047,5224,690.741069251767,F,114.401526493693,30.6105337776737
7874,114.23423500000001,30.609945,6741,304.578012038722,F,114.23425868632,30.6098897368552
7877,114.347117,30.610587,5311,371.349635402355,F,114.347109897094,30.6105938443721
7881,114.315495,30.506690000000003,846,431.30160526246,B,114.315495117996,30.5067198403461
7882,114.310852,30.542931,1989,206.866348321462,F,114.31085155853,30.5429468308248
7883,114.295427,30.551537,2150,63.6666201522229,B,114.295410689533,30.5514875322037
7887,114.285293,30.595640000000003,4388,165.555644158926,B,114.2853076542,30.5956466337514
7888,114.38176000000001,30.615808,5607,902.370631526544,F,114.381743821761,30.6158080426114
