TaxiID,Lon,Lat
888,114.316557,30.664908
892,114.302375,30.631608
894,114.333175,30.550760999999998
896,114.227595,30.606825
898,114.335447,30.600375
900,114.24728200000001,30.540468
901,114.292998,30.621609999999997
904,114.226032,30.590068
911,114.292418,30.664955
912,114.29308700000001,30.551790000000004
918,114.38136999999999,30.502542
921,114.271326,30.604757
924,114.230995,30.520305
929,114.317168,30.547079999999998
931,114.324823,30.5766
932,114.250777,30.64112
933,114.263548,30.583608
935,114.260153,30.556158
939,114.283235,30.63502
947,114.219057,30.550471999999996
953,114.36350700000001,30.628090000000004
954,114.372565,30.466028
957,114.252343,30.627883
959,114.18368799999999,30.592183000000002
963,114.286875,30.522658000000003
969,114.28650800000001,30.615934999999997
972,114.27951000000002,30.624346999999997
975,114.272213,30.592138000000002
976,114.342092,30.589493
979,114.400673,30.476046999999998
980,114.287673,30.587832000000002
981,114.400348,30.499484999999996
983,114.262583,30.567913
991,114.23288000000001,30.628595
993,114.216035,30.609084999999997
998,114.24943700000001,30.552538000000002
1003,114.39731,30.621795000000002
1005,114.250372,30.525413
1006,114.288192,30.59635
1008,114.271905,30.658205
1009,114.189153,30.569059999999997
1013,114.238583,30.621432000000002
1017,114.261982,30.542546
1018,114.316223,30.663395
1021,114.225333,30.606108000000003
1023,114.40423500000001,30.481896999999996
1025,114.24986299999999,30.574187
1026,114.241978,30.554428
1034,114.278655,30.583337
1038,114.40946299999999,30.631933
1039,114.377377,30.467032
1046,114.3152,30.523204999999997
1047,114.27176499999999,30.59232
1049,114.26818700000001,30.595632000000002
1050,114.20733200000001,30.567931
1052,114.325988,30.516257
1054,114.34437,30.599458000000002
1057,114.208665,30.562825
1060,114.292957,30.666715000000003
1062,114.29603,30.542625
1063,114.228568,30.589216999999998
1065,114.249447,30.630983
1067,114.27906999999999,30.588071999999997
1075,114.24993500000001,30.553115999999996
1077,114.29586299999998,30.527637
1080,114.208178,30.598321999999996
1089,114.18196,30.607104999999997
1092,114.369192,30.608588
1093,114.28881499999999,30.593255
1094,114.36993000000001,30.608971999999998
1095,114.265477,30.577872999999997
1096,114.26026,30.572342
1101,114.29286499999999,30.666443
1104,114.37716999999999,30.684267
1105,114.268375,30.5947
1109,114.25648799999999,30.542284999999996
1111,114.280437,30.6219
1114,114.325992,30.51571
1115,114.31024,30.61297
1116,114.416223,30.490872999999997
1117,114.24746299999998,30.615617999999998
1122,114.23347199999999,30.628203000000003
1125,114.350445,30.589657
1127,114.26097800000001,30.627295
1133,114.31290800000001,30.654458
1135,114.298273,30.557502000000003
1137,114.333545,30.579802
1138,114.364502,30.508509999999998
1141,114.33111299999999,30.522920000000003
1142,114.416275,30.50005
1146,114.18311200000001,30.529891999999997
1151,114.249867,30.642827
1153,114.274153,30.621057
1155,114.4006,30.643568
1160,114.258505,30.631287
1164,114.26051499999998,30.552377000000003
1173,114.224065,30.566572999999998
1174,114.290945,30.532962
1178,114.30673200000001,30.62892
1179,114.28555,30.635596999999997
1185,114.271902,30.639017
1186,114.358652,30.575373
1192,114.291373,30.534958000000003
1193,114.380055,30.498093
1194,114.28753999999999,30.587865
1196,114.313612,30.647717999999998
1197,114.321643,30.544897
1198,114.30071000000001,30.608932
1216,114.346453,30.568768
1222,114.262355,30.569359999999996
1224,114.30151799999999,30.523248
1225,114.245305,30.541120000000003
1228,114.32361499999999,30.52161
1229,114.306017,30.633565
1231,114.24883999999999,30.574478000000003
1232,114.25371499999999,30.53061
1233,114.274178,30.61538
1237,114.395067,30.622352000000003
1243,114.377055,30.507496999999997
1248,114.25648000000001,30.552063
1252,114.242497,30.538093
1255,114.19684,30.575228000000003
1256,114.31669199999999,30.522271999999997
1257,114.28068,30.497668
1263,114.179928,30.608132
1267,114.250607,30.590583000000002
1270,114.314305,30.52373
1272,114.228702,30.622117
1275,114.21838000000001,30.550625
1276,114.29783,30.605215
1280,114.249583,30.630318
1281,114.315592,30.677775
1284,114.334248,30.508252000000002
1289,114.32308700000002,30.603152
1292,114.318882,30.605877000000003
1293,114.30927700000001,30.649532
1296,114.21520500000001,30.559352
1297,114.33663200000001,30.661655
1305,114.376527,30.613245000000003
1307,114.34268,30.588555
1308,114.250642,30.483553000000004
1309,114.25081999999999,30.640975
1312,114.248607,30.574425
1314,114.25483700000001,30.540992
1315,114.27776000000001,30.582808
1316,114.32613799999999,30.536921999999997
1317,114.257902,30.555638000000002
1320,114.343558,30.482605
1321,114.364205,30.515338
1323,114.251658,30.62974
1324,114.31273,30.503158000000003
1326,114.189198,30.601096999999996
1330,114.208312,30.594397999999998
1331,114.32426699999999,30.524822999999998
1334,114.44882199999999,30.512998
1336,114.189467,30.561783000000002
1337,114.159618,30.615463000000002
1338,114.327475,30.519327
1339,114.363025,30.519496999999998
1345,114.306547,30.546665
1347,114.25846299999999,30.616
1356,114.29244299999999,30.587967
1357,114.329375,30.5351
1364,114.265708,30.577971999999995
1366,114.282753,30.642665
1367,114.214727,30.564740000000004
1369,114.25184499999999,30.531382
1371,114.23424299999999,30.610129999999998
1372,114.21358500000001,30.588041999999998
1373,114.28573100000001,30.579083
1376,114.22821699999999,30.589028000000003
1377,114.250052,30.553815000000004
1380,114.329203,30.542995
1383,114.20108700000002,30.569247999999998
1387,114.260517,30.559203000000004
1388,114.22238999999999,30.586284999999997
1390,114.21410700000001,30.587382
1391,114.25769299999999,30.541271999999996
1396,114.293675,30.546909999999997
1397,114.349727,30.542118
1399,114.275195,30.583546999999996
1404,114.327995,30.531692
1408,114.279598,30.572191999999998
1409,114.308103,30.543000000000003
1410,114.27539099999998,30.657393
1411,114.29579199999999,30.532118
1417,114.262248,30.605887
1421,114.214643,30.609368
1424,114.40895800000001,30.533856
1425,114.24613799999999,30.574133000000003
1427,114.283348,30.5825
1428,114.28164699999999,30.585502
1430,114.328848,30.656955
1434,114.33593300000001,30.502345000000002
1437,114.158052,30.617296999999997
1439,114.34685800000001,30.585325
1502,114.22008799999999,30.555927
1542,114.44814699999999,30.512959999999996
1563,114.158615,30.616653000000003
1581,114.286552,30.621328000000002
1588,114.20373000000001,30.589453000000002
1590,114.347077,30.4828
1598,114.322658,30.593295
1602,114.24931799999999,30.642777000000002
1621,114.26919699999999,30.548697999999998
1622,114.29966,30.557628
1627,114.391173,30.493782
1638,114.361453,30.61788
1653,114.297145,30.60626
1686,114.23343799999999,30.518209999999996
1744,114.28590200000001,30.62448
1762,114.299972,30.522768
1771,114.33904,30.560233
1779,114.281575,30.581405
1798,114.20286499999999,30.561336999999998
1801,114.27654,30.612638
1811,114.23398300000001,30.609959999999997
1822,114.36335,30.503278
1867,114.26583500000001,30.572512
1872,114.26648700000001,30.616317
1873,114.27659799999999,30.554845
1884,114.390363,30.623582
1909,114.21981799999999,30.552737
1926,114.226072,30.625558
1934,114.28963300000001,30.548463
1936,114.310847,30.555654999999998
1937,114.33558300000001,30.56257
1940,114.182505,30.59099
1941,114.24890800000001,30.574477
1949,114.299885,30.639925
1971,114.20684299999999,30.55395
1973,114.29433700000001,30.583045000000002
1989,114.344953,30.520947999999997
1994,114.197558,30.591743
1997,114.275498,30.55244
2005,114.297248,30.595038
2009,114.39635700000001,30.621627
2017,114.282835,30.583658000000003
2022,114.292048,30.649253
2031,114.317073,30.511978000000003
2036,114.26791000000001,30.637718
2037,114.301402,30.542178000000003
2041,114.322902,30.587278
2045,114.157702,30.617773
2059,114.32739,30.504929999999998
2069,114.42211499999999,30.611385
2078,114.398362,30.645912
2085,114.397323,30.641948
2102,114.219058,30.550434999999997
2108,114.317778,30.459646999999997
2114,114.290276,30.531963
2116,114.288835,30.527621999999997
2120,114.3843,30.468782
2130,114.32749,30.497912
2158,114.24283799999999,30.607262
2186,114.262827,30.569983
2208,114.368,30.520746999999997
2212,114.307745,30.629812
2242,114.338908,30.539732
2247,114.31721499999999,30.511972999999998
2255,114.43256699999999,30.483746999999997
2258,114.31763000000001,30.578305
2270,114.37708,30.684202000000003
2273,114.288735,30.59383
2284,114.31620500000001,30.678878000000005
2306,114.262847,30.625563
2312,114.32259199999999,30.669323
2315,114.25458200000001,30.635434999999998
2321,114.31985700000001,30.510883000000003
2327,114.177792,30.61362
2354,114.24186,30.587220000000002
2355,114.43618000000001,30.508796999999998
2406,114.2535,30.575090999999997
2422,114.414677,30.466908
2449,114.32642,30.483766999999997
2454,114.361923,30.597162
2466,114.28783100000001,30.600927000000002
2475,114.28301100000002,30.591402000000002
2482,114.326357,30.537515999999997
2485,114.32373799999999,30.521428000000004
2503,114.28321000000001,30.591397999999998
2560,114.334903,30.525890000000004
2579,114.394433,30.507623
2582,114.316523,30.57955
2587,114.29308300000001,30.646797999999997
2628,114.262825,30.637545000000003
2635,114.29616499999999,30.586632
2647,114.295705,30.531999999999996
2651,114.32980800000001,30.497362
2659,114.30353999999998,30.62528
2664,114.29456499999999,30.598885
2671,114.308575,30.507875
2672,114.25560700000001,30.529759999999996
2685,114.28514299999999,30.599272999999997
2690,114.219085,30.550495
2692,114.27974499999999,30.57242
2707,114.269997,30.62207
2730,114.316124,30.515351000000003
2731,114.344202,30.608745000000003
2734,114.407164,30.491723999999998
2735,114.2552,30.55035
2737,114.25671100000001,30.567084
2739,114.256607,30.53169
2740,114.40658700000002,30.465933000000003
2741,114.301369,30.527751000000002
2742,114.27582199999999,30.660823999999998
2744,114.19565300000001,30.564767
2748,114.205327,30.509932
2750,114.253147,30.644856
2754,114.25752,30.528302000000004
2755,114.234025,30.60983
2757,114.390652,30.492557
2758,114.29543999999999,30.527682000000002
2762,114.294373,30.583138
2763,114.260852,30.59726
2769,114.42319199999999,30.613402
2770,114.40836200000001,30.645559999999996
2771,114.274947,30.579347
2773,114.34190500000001,30.584128000000003
2776,114.293278,30.667537
2780,114.29998300000001,30.522717999999998
2785,114.39320500000001,30.505987
2789,114.315895,30.679709999999996
2791,114.333427,30.482008
2793,114.35028500000001,30.571828000000004
2796,114.409644,30.631831
2797,114.427128,30.594815000000004
2798,114.156035,30.619842
2799,114.29431799999999,30.582991999999997
2800,114.30896200000001,30.499771999999997
2804,114.280192,30.584004999999998
2805,114.28827700000001,30.545462
2806,114.31513500000001,30.576727
2807,114.295718,30.527627000000003
2812,114.355727,30.562177000000002
2813,114.275898,30.662347999999998
2814,114.32868700000002,30.66025
2815,114.2857,30.578622999999997
2817,114.308543,30.496512
2820,114.30103500000001,30.558753000000003
2824,114.15961499999999,30.571156
2825,114.335407,30.556701
2829,114.22053700000001,30.589920000000003
2836,114.349245,30.57149
2840,114.261925,30.570113
2841,114.396542,30.472637
2854,114.336022,30.513282
2859,114.24665,30.579846000000003
2865,114.372875,30.465613
2869,114.25653700000001,30.633021999999997
2870,114.272172,30.60639
2879,114.24642,30.574222999999996
2885,114.30881299999999,30.529883
2891,114.305107,30.539070000000002
2895,114.284172,30.59918
2898,114.23681,30.611140000000002
2901,114.329675,30.585008000000002
2929,114.29101299999999,30.589028000000003
2939,114.280601,30.610928
2946,114.260848,30.540732000000002
2972,114.344692,30.569722
2989,114.21358000000001,30.611946999999997
2994,114.29121299999998,30.644895
2998,114.254493,30.538460999999998
3010,114.27683799999998,30.597815
3019,114.25109199999999,30.526133
3037,114.225248,30.628707000000002
3038,114.299015,30.557368
3041,114.29553700000001,30.527933
3042,114.25788200000001,30.552152000000003
3043,114.279178,30.635508
3051,114.27166499999998,30.622615000000003
3074,114.27768300000001,30.510467
3084,114.23060500000001,30.581102
3090,114.261292,30.537368
3099,114.319048,30.506737
3117,114.234277,30.575415000000003
3119,114.19566699999999,30.565108000000002
3121,114.320325,30.545457
3139,114.30967199999999,30.611943
3149,114.24962,30.630845
3178,114.266097,30.572383000000002
3211,114.28773600000001,30.600908
3216,114.22426000000002,30.566368
3221,114.26938500000001,30.548462
3230,114.194445,30.604392999999998
3235,114.29243500000001,30.664302000000003
3249,114.280573,30.6107
3252,114.40296000000001,30.468313000000002
3253,114.27778700000002,30.585240000000002
3307,114.3856,30.501295000000002
3309,114.280427,30.633621999999995
3313,114.26578500000001,30.606127
3319,114.264133,30.579461
3320,114.31900700000001,30.540893
3332,114.30538200000001,30.503433
3338,114.32700200000001,30.652292
3352,114.20321499999999,30.560378000000004
3354,114.238877,30.531567
3367,114.18470500000001,30.604867
3379,114.33876200000002,30.586633000000003
3385,114.380275,30.685757000000002
3387,114.260727,30.551872999999997
3390,114.395578,30.643527000000002
3397,114.296522,30.651096999999996
3530,114.310128,30.532746999999997
3585,114.28505700000001,30.599662
3595,114.31526000000001,30.575722999999996
3633,114.187875,30.520728000000002
3634,114.24934499999999,30.64306
3643,114.29092800000001,30.65943
3649,114.266768,30.637683000000003
3651,114.30928,30.460459999999998
3653,114.211049,30.555309
3654,114.19622199999999,30.550002000000003
3655,114.29403799999999,30.541712
3656,114.29128899999999,30.657187
3657,114.232225,30.557977
3658,114.301852,30.597747
3659,114.216951,30.581561999999998
3660,114.22036299999999,30.555870000000002
3665,114.308575,30.511262
3666,114.23849299999999,30.577762
3667,114.271573,30.618451
3669,114.359342,30.619898
3670,114.23701299999999,30.624032
3671,114.244528,30.601707
3673,114.399115,30.634536999999998
3674,114.31215,30.553555
3675,114.315173,30.541513000000002
3689,114.39065,30.631117
3693,114.28816,30.600834999999996
3724,114.312978,30.523366999999997
3743,114.160853,30.603451
3746,114.38246200000002,30.507340000000003
3747,114.33792,30.482671000000003
3751,114.15789299999999,30.617458000000003
3752,114.24628700000001,30.54048
3757,114.27506299999999,30.609568
3764,114.400922,30.476122999999998
3781,114.306923,30.606212
3792,114.25758799999998,30.552133
3794,114.213908,30.587502
3797,114.328782,30.657828000000002
3799,114.250478,30.552854999999997
3812,114.20719799999999,30.570459999999997
3816,114.26461299999998,30.636212
3817,114.29418999999999,30.642827
3821,114.29646299999999,30.587237
3840,114.29484199999999,30.646990000000002
3842,114.30281699999999,30.543133
3843,114.30193200000001,30.523503
3845,114.218263,30.585093
3846,114.26161499999999,30.551987
3856,114.250628,30.552818
3862,114.35829,30.525332000000002
3868,114.248503,30.553272999999997
3872,114.25305,30.63662
3873,114.18423700000001,30.591982
3877,114.299252,30.601934999999997
3889,114.36304799999999,30.585852000000003
3902,114.180168,30.567933
3911,114.18965700000001,30.59327
3913,114.36469699999999,30.586727000000003
3915,114.293222,30.547848
3921,114.31991200000002,30.508817999999998
3923,114.287625,30.600912
3925,114.255068,30.529740000000004
3928,114.27133799999999,30.603116999999997
3932,114.295275,30.527843
3938,114.378042,30.624058
3948,114.31786699999999,30.676178000000004
3955,114.20103200000001,30.56927
3963,114.291102,30.581243
3970,114.28062299999999,30.621608000000002
3977,114.33912,30.531442
3980,114.226055,30.606975
3981,114.24646000000001,30.553557
3982,114.256702,30.571541999999997
3986,114.264655,30.595309999999998
3987,114.293155,30.667252
3991,114.312595,30.542893
3992,114.37878300000001,30.504628000000004
3993,114.29718700000001,30.557543
3994,114.40086200000002,30.476058000000002
3997,114.337973,30.521466999999998
4000,114.365077,30.601145000000002
4002,114.27191299999998,30.579573
4003,114.206135,30.552602
4004,114.182645,30.590609999999998
4008,114.228935,30.621825
4009,114.24977700000001,30.574752
4011,114.40042700000001,30.475962
4016,114.293208,30.66733
4018,114.302568,30.555513
4045,114.220502,30.608587
4046,114.39955,30.625763
4050,114.34364199999999,30.598812
4052,114.28735,30.601291999999997
4073,114.324607,30.655165000000004
4080,114.30973,30.64725
4111,114.26931299999998,30.545672999999997
4133,114.265953,30.604165000000002
4151,114.286753,30.549972999999998
4152,114.32216499999998,30.524958
4171,114.196118,30.567259999999997
4172,114.23974,30.576557
4178,114.1968,30.626145
4199,114.213802,30.613117
4208,114.31290800000001,30.549613
4209,114.228153,30.589152000000002
4240,114.297982,30.557453000000002
4308,114.39119699999999,30.599032
4324,114.349775,30.512762
4327,114.286111,30.634527000000002
4346,114.38468799999998,30.463285
4369,114.26222299999999,30.578909999999997
4389,114.25787700000001,30.480465000000002
4399,114.288408,30.537473
4402,114.276223,30.660278
4420,114.32141999999999,30.639282
4424,114.28974199999999,30.622792999999998
4426,114.25796299999999,30.595838
4428,114.33881799999999,30.596259999999997
4429,114.27635,30.554345
4430,114.33326299999999,30.490112
4431,114.26310500000001,30.585742
4433,114.37441799999999,30.592147999999998
4434,114.220708,30.583083000000002
4438,114.3408,30.512756
4439,114.30141299999998,30.522796000000003
4440,114.294775,30.583817
4441,114.412053,30.466627000000003
4444,114.259882,30.632298
4447,114.15653799999998,30.619208
4448,114.15765,30.621333
4450,114.258113,30.597768
4451,114.29669299999999,30.587667
4453,114.272875,30.577178000000004
4454,114.34357299999999,30.538837
4455,114.19373700000001,30.567225
4457,114.270032,30.6065
4461,114.31356000000001,30.516612
4462,114.27538200000001,30.576648
4465,114.273422,30.591617
4467,114.215303,30.561702
4469,114.28049299999999,30.621948
4470,114.18903999999999,30.519923
4471,114.314916,30.499682
4472,114.310088,30.641817
4473,114.26681799999999,30.620997999999997
4474,114.294533,30.599466999999997
4475,114.314871,30.499523999999997
4478,114.44864,30.488582
4479,114.293573,30.514213
4482,114.36997,30.52035
4484,114.27252800000001,30.606512
4485,114.298969,30.562762
